dialogue,true_label,reft_response,baseline_response,cosine_similarity,bert_precision,bert_recall,bert_f1,reft_mean_score,reft_individual_scores,reft_agreement
"Person1: I just think you should'a kept him off me, that's all.
Person2: The hell are you talkin' about?
Person1: Now see? Don't do that. I'll go along with all you say about me. But that... you can't pretend no more on that. Cuz I was just a kid, Momma.  I didn't know about any of that stuff he was doin' to me.  And you let him do it. Some big nobody in your life... and you let him do as he wanted... with the only SOMEBODY you had.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: I just think you should'a kept him off me, that's all.",I'd be happy to help you with this.,0.05824049189686775,0.806349515914917,0.8374472260475159,0.8216041922569275,4.5,"[4, 5]",1
"Person1: Pain by nerve induction... A human can resist any pain. Our test is crisis and observation.
Person2: I see the truth of it. -- REVEREND MOTHER  Could he be the one?... Maybe... but will he be ours to control?  You know when people speak the truth?",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Pain by nerve induction.",I'd be happy to help you with this.,0.13987749814987183,0.8106045722961426,0.8319448232650757,0.8211360573768616,4.5,"[4, 5]",1
"Person1: Well this hasn't happened yet.
Person2: Wait a minute, the fourteenth, that's the same day the worm ends its run.  I mean... Da Vinci virus, didn't Phreak say that's what he was being charged with? Look...  ""Infecting ballast programs of Ellingson tankers"" - they blame hackers!",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Well, I'm not sure what to think.",I'd be happy to help you with this.,0.13311100006103516,0.8089559674263,0.8363856673240662,0.8224422335624695,4.5,"[4, 5]",1
"Person1: You lie.
Person2: If you do not help me, you will stay on that list.
Person1: I committed no war crimes.
Person2: Who will tell them? You need me to tell how you helped the hotel. The others who have gone, they blame you for all their misfortune. They say you led the massacres.
Person1: I led no massacres.
Person2: You think they will believe you?
Person1: You will tell them the truth.
Person2: I will do nothing unless you help me now.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: You lie.",I'd be happy to help you with this.,0.08382345736026764,0.806920051574707,0.8338251709938049,0.8201519846916199,4.5,"[4, 5]",1
"Person1: Is there any chance a single aircraft can penetrate the entire enemy Air Defense, when its course and target are known?
Person2: If I can speak freely, sir -- look, these guys talk big, but frankly, we think they're short of know-how.  You can't just take a bunch of ignorant peasants and expect them to understand a machine like one of our boys, and I don't mean that as an insult, Mister Ambassador.  Hell, we all know what kind of guts your people have.  Why just look how many millions of 'em those Nazis  killed and, hell, they still wouldn't quit.
Person1: General, stick to the point, please.
Person2: Well, sir, if the A/C's a really good man, I mean really sharp, why he can barrel that plane along so low - well you just have to see it some time.  A real big plane, like a Sting Ray, zig-zagging in, its jet exhaust frying chickens in the barnyard ---  Has he a chance?.....Hell, yes!  He has one hell of a chance.",0,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Is there any chance a single aircraft can penetrate the entire enemy Air Defense, when",I'd be happy to help you with this.,0.11099032312631607,0.800495982170105,0.8258849382400513,0.8129922747612,5.0,"[5, 5]",0
"Person1: I don't agree.  Why do you have to keep changing your mind all the time?
Person2: Why are you doing this to me??  Do you get pleasure from hurting me?
Person1: Ah, pleasure... that's a difficult word to define.  When does the pain end and the pleasure begin...? When did your pleasure begin with that sword in your hand...?
Person2: I never took pleasure in hurting anyone?
Person1: Really?",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: I don't understand why you keep changing your mind about this.",I'd be happy to help you with this.,0.1311681866645813,0.8116025924682617,0.8477492332458496,0.8292822241783142,4.5,"[4, 5]",1
"Person1: I wanted to talk.
Person2: I don't think we have anything to talk about.
Person1: What about us?
Person2: There is no us, remember?
Person1: Except I can't get you out of my head, Grace.
Person2: Stop it.
Person1: Why?  Am I making you hot, or does the truth scare you?
Person2: Because I know you're full of shit.
Person1: I mean it, Grace.  I'm getting out of here, and I want to take you with me.
Person2: I thought you couldn't get your car.
Person1: I could if I had Jake's money.
Person2: Is that what changed your mind?  The money?
Person1: I don't give a damn about the money.  I want you, and I want to get us out of this shithole.  There's only one way to do that.",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: I wanted to talk.",I'd be happy to help you with this.,0.1788022369146347,0.809514582157135,0.8334733247756958,0.8213192224502563,4.5,"[4, 5]",1
"Person1: You're a dead man--
Person2: Whoa, whoa!!  Think it through!  I'm the only one knows where they are. Just let me talk for a second.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: You're a dead man--
Person2: Whoa, whoa!!  Think",I'd be happy to help you with this.,0.07346517592668533,0.7907359004020691,0.8321623802185059,0.8109203577041626,4.5,"[4, 5]",1
"Person1: Ann, in life one has to be aware of hidden agendas.  Did it occur to you that Graham may have his own reasons for not wanting you to be in therapy?
Person2: What do you mean? I don't understand.
Person1: It's possible that Graham has hidden motives for disliking therapy and/or therapists. Perhaps he has problems of his own that he is unwilling to deal with, and he would like to see other people, you for instance, wallow in their situation just as he does. Do you think that's possible?
Person2: I guess.
Person1: You understand that you are free to leave therapy at any time?
Person2: Yes.
Person1: That you are under no obligation to me?
Person2: Yes.
Person1: Do you want to leave therapy?
Person2: Not really.
Person1: Do you feel there is more progress to be made?
Person2: Yes.
Person1: I'm glad you feel that way, because I feel that way, too.
Person2: But you don't have hidden motives for feeling that way, right?",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Ann, in life one has to be aware of hidden agendas.",I'd be happy to help you with this.,0.14783485233783722,0.8137874603271484,0.8356999754905701,0.8245981335639954,4.5,"[4, 5]",1
"Person1: Hey, Sonny!  I'm watchin' it on TV!
Person2: What about the kids?
Person1: They don't know, I sent them to the neighbors.  Sonny, Jesus, it's not like you.  I can't believe, because you never hurt anybody since the day I knew you.
Person2: Heidi, I'm dying.
Person1: I blame myself, Sonny.  I notice you been tense, like something is happening; the night before last you're yellin' at the kids like a madman, believe me.  And then you wanted me to go on this ride with the kids, this caterpillar about from here to there - fulla one- year-old kids.  It's ridiculous. I'm not about to go on this ride, so you yell right there, 'You pig, get on the ride!' Well, everything fell outta - me - my heart, my liver fell to the floor - you name it!  Yellin' at me in front of all those people.  Because you never talked and I never been scared of you, never.  I think he's gonna shoot me and dump my body in the river.
Person2: Heidi, for Christ sake, shut up! Will you shut your mouth and listen?!
Person1: See?  You're screaming with the language and all!  A person can't communicate with you.  You become a stranger in your own home...",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: Hey, Sonny!  I'm watchin' it on TV!
Person2",I'd be happy to help you with this.,0.11175425350666046,0.797157347202301,0.8319377899169922,0.8141763210296631,4.5,"[4, 5]",1
"Person1: Agnes, I'm here because I want to help you.
Person2: I'm not sick.
Person1: But you're troubled... aren't you?
Person2: That's because you keep reminding me. If you go away then I'll forget.
Person1: And you're unhappy.
Person2: Everyone's unhappy, you're unhappy aren't you?
Person1: Agnes...
Person2: Answer me!  You never answer me.
Person1: Sometimes, yes.
Person2: Only you think you're lucky because you didn't have a mother who said things to you and did things to you that maybe weren't always nice but that was because of me, because I was bad, not her.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: Agnes, I'm here because I want to help you.",I'd be happy to help you with this.,0.15362149477005005,0.8140091896057129,0.8596032857894897,0.8361851572990417,4.5,"[4, 5]",1
"Person1: I don't know what it is, but there is something happening here, and it's starting to scare the living shit out me, and look, I'm just not going to argue the point anymore--you want to stay here, stay, but I've got to get out of here, and I'm begging you to come with me.
Person2: I can't.
Person1: Then I'm going--
Person2: --no, you're not. You love me too much. You don't want to see them kill me.",1,"You are Person1 in the following dialogue. Generate a natural response as Person1.  
  
Dialogue:  
Person1: I don't know what it is, but there is something happening here, and it'",I'd be happy to help you with this.,0.12337316572666168,0.8048656582832336,0.8346699476242065,0.8194968700408936,4.5,"[4, 5]",1
"Person1: Let me get it clear, Veronica. You want yourself a sweet homeboy for this T.V. show so you can show everybody what a loose, Martin Luther Cosby-lovng place Westerburg is.
Person2: Something like that. Will you do it?
Person1: Damn, you're a shrewd one. Shrewd.
Person2: I just want to show different kinds of people can get together and it doesn't have to be Vietnam. You don't get treated badly here do you?
Person1: I don't get treated at all, but hey, don't worry about it. I'll do your thing. It'll give my Mom a smile.",1,"You are Person3 in the following dialogue. Generate a natural response as Person3.  
  
Dialogue:  
Person1: Hey, Veronica.",I'd be happy to help you with this.,0.1469779908657074,0.8061753511428833,0.8301809430122375,0.8180020451545715,4.5,"[4, 5]",1
